DEPT,dispNs,dispEw,incl,tvd,dls,azi,ROP5,GR,BPOS,BVEL,SWOB,TQA,RPM,Stick_RT,TFLO,SPPA,ECD,HKLD,DateTime,Well,Run,ss_severity,ss_categorical,ss_categorical_txt
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.177,78.766,23.217,0.006,1.6119999999999999,11.615,130.0,24.0,4453.107,245.179,1.446,131.477,2008-12-12 22:52:27,F-15A,run_7,9.230769230769232,0,None or Low
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.177,76.563,23.165,0.006,1.905,11.815,130.0,24.0,4453.107,245.41400000000002,1.446,131.184,2008-12-12 22:52:37,F-15A,run_7,9.230769230769232,0,None or Low
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.308,76.563,23.095,0.006,1.8090000000000002,11.582,130.0,24.0,4453.107,245.773,1.446,131.279,2008-12-12 22:52:47,F-15A,run_7,9.230769230769232,0,None or Low
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.308,74.391,23.044,0.006,1.8030000000000002,11.582,130.0,45.0,4453.107,245.773,1.446,131.285,2008-12-12 22:52:57,F-15A,run_7,17.307692307692307,0,None or Low
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.52,74.391,22.991999999999997,0.006,1.755,11.449000000000002,129.0,45.0,4453.107,245.083,1.446,131.333,2008-12-12 22:53:07,F-15A,run_7,17.441860465116278,0,None or Low
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.52,74.391,22.923000000000002,0.006,1.89,11.603,129.0,45.0,4453.107,244.687,1.446,131.19799999999998,2008-12-12 22:53:17,F-15A,run_7,17.441860465116278,0,None or Low
1746,-302.99202942240004,-106.9364462232,24.79,1688.5599960000002,0.0733136482939633,147.96,20.52,70.141,22.871,0.006,2.075,11.960999999999999,130.0,45.0,4453.107,244.352,1.445,131.013,2008-12-12 22:53:27,F-15A,run_7,17.307692307692307,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.533,76.563,24.221999999999998,0.006,2.237,12.689,129.0,24.0,4453.107,245.213,1.4409999999999998,131.767,2008-12-13 01:46:47,F-15A,run_7,9.30232558139535,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.599,76.563,24.17,0.006,2.0780000000000003,12.079,129.0,24.0,4453.107,245.97099999999998,1.4409999999999998,131.925,2008-12-13 01:46:57,F-15A,run_7,9.30232558139535,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.599,76.563,24.119,0.006,2.126,12.079,129.0,72.0,4453.107,245.97099999999998,1.442,131.878,2008-12-13 01:47:07,F-15A,run_7,27.906976744186046,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.68,70.141,24.05,0.006,2.151,11.359000000000002,130.0,72.0,4453.107,245.63099999999997,1.442,131.852,2008-12-13 01:47:17,F-15A,run_7,27.692307692307693,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.68,70.141,23.999000000000002,0.006,2.1790000000000003,12.294,129.0,72.0,4453.107,245.467,1.442,131.825,2008-12-13 01:47:27,F-15A,run_7,27.906976744186046,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.68,66.016,23.949,0.005,2.307,12.229000000000001,129.0,72.0,4453.107,245.73,1.442,131.697,2008-12-13 01:47:37,F-15A,run_7,27.906976744186046,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.791,66.016,23.88300000000001,0.006,2.499,12.229000000000001,129.0,72.0,4453.107,245.73,1.442,131.505,2008-12-13 01:47:47,F-15A,run_7,27.906976744186046,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.791,66.016,23.838,0.005,2.539,12.335999999999999,130.0,51.0,4453.107,245.838,1.4409999999999998,131.465,2008-12-13 01:47:57,F-15A,run_7,19.615384615384617,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.791,76.563,23.791999999999998,0.005,2.438,12.865,129.0,51.0,4453.107,245.488,1.4409999999999998,131.566,2008-12-13 01:48:07,F-15A,run_7,19.767441860465116,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.719,76.563,23.732,0.005,2.69,12.915999999999999,130.0,51.0,4453.107,245.55900000000003,1.4409999999999998,131.314,2008-12-13 01:48:17,F-15A,run_7,19.615384615384617,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.719,68.063,23.688000000000002,0.005,2.773,12.915999999999999,130.0,51.0,4453.107,245.55900000000003,1.4409999999999998,131.231,2008-12-13 01:48:27,F-15A,run_7,19.615384615384617,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.719,68.063,23.645,0.005,2.745,12.821,130.0,51.0,4453.107,247.49099999999999,1.4409999999999998,131.25799999999998,2008-12-13 01:48:37,F-15A,run_7,19.615384615384617,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.413,68.063,23.590999999999998,0.004,2.573,12.716,129.0,9.0,4453.107,245.44799999999998,1.4409999999999998,131.431,2008-12-13 01:48:47,F-15A,run_7,3.488372093023256,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.413,66.016,23.55,0.005,2.506,12.716,129.0,9.0,4453.107,245.44799999999998,1.4409999999999998,131.497,2008-12-13 01:48:57,F-15A,run_7,3.488372093023256,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.413,66.016,23.506,0.005,2.612,12.638,130.0,9.0,4453.107,245.265,1.4409999999999998,131.392,2008-12-13 01:49:07,F-15A,run_7,3.4615384615384617,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.137999999999998,74.391,23.448,0.005,2.674,13.184000000000001,129.0,9.0,4453.107,244.71400000000003,1.4409999999999998,131.33,2008-12-13 01:49:17,F-15A,run_7,3.488372093023256,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.137999999999998,74.391,23.406,0.005,2.5,12.489,129.0,9.0,4453.107,245.609,1.442,131.504,2008-12-13 01:49:27,F-15A,run_7,3.488372093023256,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.137999999999998,74.391,23.363000000000003,0.005,2.5810000000000004,12.489,129.0,36.0,4453.107,245.609,1.442,131.423,2008-12-13 01:49:37,F-15A,run_7,13.953488372093023,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,19.137999999999998,70.141,23.304000000000002,0.005,2.609,13.245999999999999,130.0,36.0,4453.107,245.29,1.4409999999999998,131.395,2008-12-13 01:49:47,F-15A,run_7,13.846153846153847,0,None or Low
1786,-317.57836296240004,-97.20100773120001,27.24,1724.5059744000002,0.0706791338582677,144.74,18.879,70.141,23.263,0.005,2.591,12.152999999999999,130.0,36.0,4453.107,246.53400000000002,1.4409999999999998,131.412,2008-12-13 01:49:57,F-15A,run_7,13.846153846153847,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,68.063,23.643,0.006,2.003,11.924000000000001,130.0,84.0,4453.107,247.32,1.443,132.918,2008-12-13 05:37:37,F-15A,run_7,32.30769230769231,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,68.063,23.573,0.006,1.881,12.697000000000001,130.0,84.0,4453.107,247.215,1.443,133.039,2008-12-13 05:37:47,F-15A,run_7,32.30769230769231,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,68.063,23.521,0.006,2.056,11.395999999999999,130.0,81.0,4453.107,246.797,1.443,132.864,2008-12-13 05:37:57,F-15A,run_7,31.153846153846153,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,68.063,23.469,0.006,1.966,11.395999999999999,130.0,81.0,4453.107,246.797,1.443,132.955,2008-12-13 05:38:07,F-15A,run_7,31.153846153846153,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,68.063,23.4,0.006,2.023,11.792,129.0,81.0,4453.107,246.872,1.443,132.898,2008-12-13 05:38:17,F-15A,run_7,31.3953488372093,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,60.063,23.34800000000001,0.006,1.909,11.954,129.0,81.0,4453.107,246.67,1.443,133.011,2008-12-13 05:38:27,F-15A,run_7,31.3953488372093,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.785999999999998,60.063,23.296,0.006,1.7,11.954,129.0,81.0,4453.107,246.67,1.443,133.22,2008-12-13 05:38:37,F-15A,run_7,31.3953488372093,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.785999999999998,60.063,23.226999999999997,0.006,1.574,11.466,130.0,99.0,4453.107,247.63299999999998,1.443,133.346,2008-12-13 05:38:47,F-15A,run_7,38.07692307692307,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.785999999999998,64.0,23.175,0.006,1.8359999999999999,12.286,129.0,99.0,4453.107,247.054,1.443,133.084,2008-12-13 05:38:57,F-15A,run_7,38.372093023255815,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.789,64.0,23.123,0.006,1.682,12.175999999999998,129.0,99.0,4453.107,245.12599999999998,1.443,133.238,2008-12-13 05:39:07,F-15A,run_7,38.372093023255815,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.789,64.0,23.053,0.006,1.949,12.347000000000001,129.0,99.0,4453.107,246.11599999999999,1.443,132.971,2008-12-13 05:39:17,F-15A,run_7,38.372093023255815,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,64.0,23.002,0.006,1.786,12.347000000000001,129.0,99.0,4453.107,246.11599999999999,1.443,133.134,2008-12-13 05:39:27,F-15A,run_7,38.372093023255815,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,64.0,22.95,0.006,2.0069999999999997,11.171,129.0,93.0,4453.107,246.729,1.443,132.914,2008-12-13 05:39:37,F-15A,run_7,36.04651162790697,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.788,60.063,22.88,0.006,1.959,10.970999999999998,128.0,93.0,4453.107,246.19400000000002,1.443,132.96200000000002,2008-12-13 05:39:47,F-15A,run_7,36.328125,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.791,60.063,22.82800000000001,0.006,1.8980000000000001,12.168,130.0,93.0,4453.107,247.701,1.443,133.02200000000002,2008-12-13 05:39:57,F-15A,run_7,35.76923076923077,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.791,60.063,22.776,0.006,1.9140000000000001,12.168,130.0,93.0,4453.107,247.701,1.443,133.006,2008-12-13 05:40:07,F-15A,run_7,35.76923076923077,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.79,60.063,22.706999999999997,0.006,2.029,11.902999999999999,130.0,93.0,4453.107,247.05700000000002,1.443,132.891,2008-12-13 05:40:17,F-15A,run_7,35.76923076923077,0,None or Low
1827,-332.9114397384,-86.1304943376,27.7,1760.8835496,0.0169553805774278,143.61,20.79,60.063,22.655,0.006,2.12,12.72,129.0,57.0,4453.107,247.56799999999998,1.443,132.8,2008-12-13 05:40:27,F-15A,run_7,22.093023255813954,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.789,87.891,24.02,0.006,1.605,11.665999999999999,139.0,60.0,4453.107,252.804,1.4509999999999998,134.231,2008-12-13 12:36:57,F-15A,run_7,21.58273381294964,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.789,81.0,23.968000000000004,0.006,1.75,10.802,140.0,60.0,4453.107,252.043,1.452,134.086,2008-12-13 12:37:07,F-15A,run_7,21.428571428571427,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.793000000000006,81.0,23.899,0.006,1.6909999999999998,10.802,140.0,60.0,4453.107,252.043,1.4509999999999998,134.14600000000002,2008-12-13 12:37:17,F-15A,run_7,21.428571428571427,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.793000000000006,81.0,23.846999999999998,0.006,1.611,11.627,139.0,66.0,4453.107,251.891,1.452,134.225,2008-12-13 12:37:27,F-15A,run_7,23.741007194244602,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.79,85.56299999999997,23.795,0.006,1.642,11.635,139.0,66.0,4453.107,253.41400000000002,1.452,134.195,2008-12-13 12:37:37,F-15A,run_7,23.741007194244602,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.79,85.56299999999997,23.725,0.006,1.785,11.323,140.0,66.0,4453.107,253.188,1.452,134.05200000000002,2008-12-13 12:37:47,F-15A,run_7,23.57142857142857,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.79,90.25,23.673000000000002,0.006,1.8840000000000001,11.323,140.0,66.0,4453.107,253.188,1.452,133.953,2008-12-13 12:37:57,F-15A,run_7,23.57142857142857,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,90.25,23.621,0.006,1.7009999999999998,11.905999999999999,139.0,66.0,4453.107,253.60299999999998,1.452,134.135,2008-12-13 12:38:07,F-15A,run_7,23.741007194244602,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,90.25,23.552,0.006,1.52,11.402999999999999,139.0,63.0,4453.107,253.02700000000002,1.4509999999999998,134.317,2008-12-13 12:38:17,F-15A,run_7,22.66187050359712,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.789,102.516,23.5,0.006,1.4269999999999998,11.47,139.0,63.0,4453.107,252.752,1.452,134.41,2008-12-13 12:38:27,F-15A,run_7,22.66187050359712,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.789,102.516,23.448,0.006,1.5190000000000001,11.173,139.0,63.0,4453.107,251.424,1.452,134.31799999999998,2008-12-13 12:38:37,F-15A,run_7,22.66187050359712,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.789,87.891,23.379,0.006,1.693,11.173,139.0,63.0,4453.107,251.424,1.4509999999999998,134.144,2008-12-13 12:38:47,F-15A,run_7,22.66187050359712,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,87.891,23.326999999999998,0.006,1.7690000000000001,11.193,139.0,63.0,4453.107,253.64,1.4509999999999998,134.067,2008-12-13 12:38:57,F-15A,run_7,22.66187050359712,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,87.891,23.275,0.006,1.7,11.522,139.0,63.0,4453.107,253.426,1.4509999999999998,134.137,2008-12-13 12:39:07,F-15A,run_7,22.66187050359712,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,87.891,23.206,0.006,1.879,11.2,140.0,54.0,4453.107,253.51,1.452,133.958,2008-12-13 12:39:17,F-15A,run_7,19.28571428571429,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,87.891,23.154,0.006,1.659,11.2,140.0,54.0,4453.107,253.51,1.452,134.178,2008-12-13 12:39:27,F-15A,run_7,19.28571428571429,0,None or Low
1867,-347.9895339408,-75.0200713464,28.14,1796.2272432,0.011000656167978998,143.62,20.788,87.891,23.101999999999997,0.006,1.714,12.107000000000001,141.0,54.0,4453.107,253.467,1.452,134.123,2008-12-13 12:39:37,F-15A,run_7,19.148936170212767,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.793000000000006,70.141,24.406999999999996,0.006,2.15,12.404000000000002,140.0,69.0,4453.107,254.692,1.449,134.60299999999998,2008-12-13 15:16:07,F-15A,run_7,24.642857142857146,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.793000000000006,70.141,24.338,0.006,2.13,11.140999999999998,140.0,72.0,4453.107,253.94299999999998,1.4480000000000002,134.623,2008-12-13 15:16:17,F-15A,run_7,25.71428571428571,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.793000000000006,58.14100000000001,24.285999999999998,0.006,2.02,12.124,140.0,72.0,4453.107,254.72,1.449,134.733,2008-12-13 15:16:27,F-15A,run_7,25.71428571428571,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.789,58.14100000000001,24.234,0.006,2.171,12.124,140.0,72.0,4453.107,254.72,1.449,134.582,2008-12-13 15:16:37,F-15A,run_7,25.71428571428571,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.789,54.39100000000001,24.165,0.006,2.117,11.347999999999999,139.0,72.0,4453.107,254.296,1.449,134.635,2008-12-13 15:16:47,F-15A,run_7,25.899280575539567,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.789,54.39100000000001,24.113000000000003,0.006,2.1830000000000003,11.565999999999999,139.0,72.0,4453.107,254.571,1.4480000000000002,134.57,2008-12-13 15:16:57,F-15A,run_7,25.899280575539567,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,54.39100000000001,24.061,0.006,2.171,11.17,140.0,54.0,4453.107,256.063,1.4480000000000002,134.58100000000002,2008-12-13 15:17:07,F-15A,run_7,19.28571428571429,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,58.14100000000001,23.991,0.006,2.198,11.338,139.0,54.0,4453.107,254.58700000000002,1.449,134.554,2008-12-13 15:17:17,F-15A,run_7,19.424460431654676,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,58.14100000000001,23.939,0.006,2.012,11.338,139.0,54.0,4453.107,254.58700000000002,1.449,134.741,2008-12-13 15:17:27,F-15A,run_7,19.424460431654676,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,58.14100000000001,23.886999999999997,0.006,1.87,11.859000000000002,139.0,54.0,4453.107,254.627,1.449,134.88299999999998,2008-12-13 15:17:37,F-15A,run_7,19.424460431654676,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,74.391,23.818,0.006,1.97,12.07,138.0,54.0,4453.107,255.398,1.449,134.783,2008-12-13 15:17:47,F-15A,run_7,19.565217391304348,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,74.391,23.766,0.006,1.921,12.07,138.0,78.0,4453.107,255.398,1.449,134.83100000000002,2008-12-13 15:17:57,F-15A,run_7,28.26086956521739,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,83.266,23.714000000000002,0.006,2.049,11.745999999999999,139.0,78.0,4453.107,254.355,1.449,134.703,2008-12-13 15:18:07,F-15A,run_7,28.05755395683453,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.787,83.266,23.645,0.006,2.02,10.988,140.0,78.0,4453.107,254.75400000000002,1.4480000000000002,134.733,2008-12-13 15:18:17,F-15A,run_7,27.857142857142858,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.787,83.266,23.593000000000004,0.006,2.059,12.035,140.0,78.0,4453.107,254.15,1.449,134.694,2008-12-13 15:18:27,F-15A,run_7,27.857142857142858,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.787,85.56299999999997,23.541,0.006,2.077,12.035,140.0,78.0,4453.107,254.15,1.449,134.675,2008-12-13 15:18:37,F-15A,run_7,27.857142857142858,0,None or Low
1907,-362.88597984,-63.9862741608,27.08,1831.6718255999997,0.0267257217847769,143.32,20.788,85.56299999999997,23.471,0.006,1.972,11.350999999999999,140.0,69.0,4453.107,256.422,1.449,134.781,2008-12-13 15:18:47,F-15A,run_7,24.642857142857146,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.101,85.56299999999997,23.77,0.006,2.405,11.817,139.0,57.0,4453.107,256.125,1.449,135.264,2008-12-13 17:57:47,F-15A,run_7,20.503597122302157,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.101,97.516,23.713,0.006,2.412,11.817,139.0,57.0,4453.107,256.125,1.449,135.256,2008-12-13 17:57:57,F-15A,run_7,20.503597122302157,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.433000000000003,97.516,23.656999999999996,0.006,2.491,11.529000000000002,139.0,57.0,4453.107,255.457,1.449,135.178,2008-12-13 17:58:07,F-15A,run_7,20.503597122302157,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.433000000000003,92.641,23.581,0.006,2.305,12.61,140.0,57.0,4453.107,256.518,1.449,135.364,2008-12-13 17:58:17,F-15A,run_7,20.357142857142858,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.433000000000003,92.641,23.525,0.006,2.272,12.431,140.0,57.0,4453.107,255.30200000000002,1.449,135.39700000000002,2008-12-13 17:58:27,F-15A,run_7,20.357142857142858,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.647,92.641,23.468000000000004,0.006,2.081,12.431,140.0,57.0,4453.107,255.30200000000002,1.449,135.588,2008-12-13 17:58:37,F-15A,run_7,20.357142857142858,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.647,92.641,23.393,0.006,2.772,12.94,139.0,90.0,4453.107,255.856,1.449,134.89700000000002,2008-12-13 17:58:47,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.647,92.641,23.336,0.006,3.457,12.538,139.0,90.0,4453.107,255.398,1.449,134.21200000000002,2008-12-13 17:58:57,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.647,92.641,23.28,0.006,4.27,13.115,141.0,90.0,4453.107,255.636,1.449,133.399,2008-12-13 17:59:07,F-15A,run_7,31.914893617021278,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.647,81.0,23.209,0.006,5.412999999999999,14.345,139.0,90.0,4453.107,254.813,1.449,132.256,2008-12-13 17:59:17,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.56,81.0,23.183000000000003,0.004,6.249,14.345,139.0,90.0,4453.107,254.813,1.449,131.42,2008-12-13 17:59:27,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.56,87.891,23.156,0.002,6.085,14.908,139.0,90.0,4453.107,255.868,1.449,131.584,2008-12-13 17:59:37,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.56,87.891,23.105999999999998,0.004,6.801,13.828,139.0,90.0,4453.107,254.649,1.449,130.868,2008-12-13 17:59:47,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,22.56,87.891,23.075,0.003,6.947,13.828,139.0,90.0,4453.107,254.649,1.449,130.722,2008-12-13 17:59:57,F-15A,run_7,32.37410071942446,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,20.795,83.266,23.044,0.004,7.405,14.81,140.0,90.0,4453.107,254.627,1.45,130.263,2008-12-13 18:00:07,F-15A,run_7,32.142857142857146,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,20.795,83.266,23.018,0.002,7.0729999999999995,15.58,140.0,90.0,4453.107,255.09799999999998,1.449,130.596,2008-12-13 18:00:17,F-15A,run_7,32.142857142857146,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,20.795,83.266,23.000999999999998,0.002,6.675,15.73,140.0,81.0,4453.107,255.107,1.449,130.994,2008-12-13 18:00:27,F-15A,run_7,28.92857142857143,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,20.795,83.266,22.980999999999998,0.002,6.256,15.73,140.0,81.0,4453.107,255.107,1.449,131.412,2008-12-13 18:00:37,F-15A,run_7,28.92857142857143,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,20.795,83.266,22.948,0.003,4.914,15.834000000000001,139.0,81.0,4453.107,254.794,1.449,132.754,2008-12-13 18:00:47,F-15A,run_7,29.136690647482016,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,20.795,97.516,22.92,0.003,3.261,16.485,139.0,81.0,4453.107,254.166,1.45,134.408,2008-12-13 18:00:57,F-15A,run_7,29.136690647482016,0,None or Low
1948,-377.9673094944,-52.8718616424,27.3,1868.1411456,0.00840223097112861,143.9,18.445,97.516,22.878,0.005,2.6860000000000004,15.225999999999999,140.0,81.0,4453.107,255.18099999999998,1.45,134.982,2008-12-13 18:01:07,F-15A,run_7,28.92857142857143,0,None or Low
